"Date","Industry","Value"
1993-03-01,"Sporting goods, hobby, book, music",0.4683
1993-04-01,"Sporting goods, hobby, book, music",0.4722
1993-05-01,"Sporting goods, hobby, book, music",0.4723
1993-06-01,"Sporting goods, hobby, book, music",0.4735
1993-07-01,"Sporting goods, hobby, book, music",0.4751
1993-08-01,"Sporting goods, hobby, book, music",0.4748
1993-09-01,"Sporting goods, hobby, book, music",0.474
1993-10-01,"Sporting goods, hobby, book, music",0.4768
1993-11-01,"Sporting goods, hobby, book, music",0.4787
1993-12-01,"Sporting goods, hobby, book, music",0.4793
1994-01-01,"Sporting goods, hobby, book, music",0.4829
1994-02-01,"Sporting goods, hobby, book, music",0.4852
1994-03-01,"Sporting goods, hobby, book, music",0.489
1994-04-01,"Sporting goods, hobby, book, music",0.4916
1994-05-01,"Sporting goods, hobby, book, music",0.4922
1994-06-01,"Sporting goods, hobby, book, music",0.4951
1994-07-01,"Sporting goods, hobby, book, music",0.4984
1994-08-01,"Sporting goods, hobby, book, music",0.5031
1994-09-01,"Sporting goods, hobby, book, music",0.5062
1994-10-01,"Sporting goods, hobby, book, music",0.5084
1994-11-01,"Sporting goods, hobby, book, music",0.5117
1994-12-01,"Sporting goods, hobby, book, music",0.5157
1995-01-01,"Sporting goods, hobby, book, music",0.5146
1995-02-01,"Sporting goods, hobby, book, music",0.515
1995-03-01,"Sporting goods, hobby, book, music",0.5147
1995-04-01,"Sporting goods, hobby, book, music",0.5161
1995-05-01,"Sporting goods, hobby, book, music",0.5189
1995-06-01,"Sporting goods, hobby, book, music",0.5201
1995-07-01,"Sporting goods, hobby, book, music",0.5208
1995-08-01,"Sporting goods, hobby, book, music",0.52
1995-09-01,"Sporting goods, hobby, book, music",0.5235
1995-10-01,"Sporting goods, hobby, book, music",0.5228
1995-11-01,"Sporting goods, hobby, book, music",0.5222
1995-12-01,"Sporting goods, hobby, book, music",0.523
1996-01-01,"Sporting goods, hobby, book, music",0.5221
1996-02-01,"Sporting goods, hobby, book, music",0.5271
1996-03-01,"Sporting goods, hobby, book, music",0.5282
1996-04-01,"Sporting goods, hobby, book, music",0.5261
1996-05-01,"Sporting goods, hobby, book, music",0.5256
1996-06-01,"Sporting goods, hobby, book, music",0.5194
1996-07-01,"Sporting goods, hobby, book, music",0.5264
1996-08-01,"Sporting goods, hobby, book, music",0.5281
1996-09-01,"Sporting goods, hobby, book, music",0.5272
1996-10-01,"Sporting goods, hobby, book, music",0.5302
1996-11-01,"Sporting goods, hobby, book, music",0.5376
1996-12-01,"Sporting goods, hobby, book, music",0.5417
1997-01-01,"Sporting goods, hobby, book, music",0.5454
1997-02-01,"Sporting goods, hobby, book, music",0.5332
1997-03-01,"Sporting goods, hobby, book, music",0.5348
1997-04-01,"Sporting goods, hobby, book, music",0.5364
1997-05-01,"Sporting goods, hobby, book, music",0.5384
1997-06-01,"Sporting goods, hobby, book, music",0.5375
1997-07-01,"Sporting goods, hobby, book, music",0.5399
1997-08-01,"Sporting goods, hobby, book, music",0.538
1997-09-01,"Sporting goods, hobby, book, music",0.5469
1997-10-01,"Sporting goods, hobby, book, music",0.5508
1997-11-01,"Sporting goods, hobby, book, music",0.5657
1997-12-01,"Sporting goods, hobby, book, music",0.5672
1998-01-01,"Sporting goods, hobby, book, music",0.5562
1998-02-01,"Sporting goods, hobby, book, music",0.5537
1998-03-01,"Sporting goods, hobby, book, music",0.5527
1998-04-01,"Sporting goods, hobby, book, music",0.5538
1998-05-01,"Sporting goods, hobby, book, music",0.5546
1998-06-01,"Sporting goods, hobby, book, music",0.5558
1998-07-01,"Sporting goods, hobby, book, music",0.5544
1998-08-01,"Sporting goods, hobby, book, music",0.5541
1998-09-01,"Sporting goods, hobby, book, music",0.5573
1998-10-01,"Sporting goods, hobby, book, music",0.555
1998-11-01,"Sporting goods, hobby, book, music",0.5554
1998-12-01,"Sporting goods, hobby, book, music",0.5607
1999-01-01,"Sporting goods, hobby, book, music",0.565
1999-02-01,"Sporting goods, hobby, book, music",0.5694
1999-03-01,"Sporting goods, hobby, book, music",0.5718
1999-04-01,"Sporting goods, hobby, book, music",0.5743
1999-05-01,"Sporting goods, hobby, book, music",0.5788
1999-06-01,"Sporting goods, hobby, book, music",0.5827
1999-07-01,"Sporting goods, hobby, book, music",0.5862
1999-08-01,"Sporting goods, hobby, book, music",0.5875
1999-09-01,"Sporting goods, hobby, book, music",0.5905
1999-10-01,"Sporting goods, hobby, book, music",0.5921
1999-11-01,"Sporting goods, hobby, book, music",0.5949
1999-12-01,"Sporting goods, hobby, book, music",0.6011
2000-01-01,"Sporting goods, hobby, book, music",0.596
2000-02-01,"Sporting goods, hobby, book, music",0.5982
2000-03-01,"Sporting goods, hobby, book, music",0.5998
2000-04-01,"Sporting goods, hobby, book, music",0.6025
2000-05-01,"Sporting goods, hobby, book, music",0.5996
2000-06-01,"Sporting goods, hobby, book, music",0.5945
2000-07-01,"Sporting goods, hobby, book, music",0.5957
2000-08-01,"Sporting goods, hobby, book, music",0.5948
2000-09-01,"Sporting goods, hobby, book, music",0.5994
2000-10-01,"Sporting goods, hobby, book, music",0.6082
2000-11-01,"Sporting goods, hobby, book, music",0.6142
2000-12-01,"Sporting goods, hobby, book, music",0.6227
2001-01-01,"Sporting goods, hobby, book, music",0.6154
2001-02-01,"Sporting goods, hobby, book, music",0.6165
2001-03-01,"Sporting goods, hobby, book, music",0.6121
2001-04-01,"Sporting goods, hobby, book, music",0.6077
2001-05-01,"Sporting goods, hobby, book, music",0.6079
2001-06-01,"Sporting goods, hobby, book, music",0.6063
2001-07-01,"Sporting goods, hobby, book, music",0.6039
2001-08-01,"Sporting goods, hobby, book, music",0.6032
2001-09-01,"Sporting goods, hobby, book, music",0.5998
2001-10-01,"Sporting goods, hobby, book, music",0.5967
2001-11-01,"Sporting goods, hobby, book, music",0.5806
2001-12-01,"Sporting goods, hobby, book, music",0.5699
2002-01-01,"Sporting goods, hobby, book, music",0.5869
2002-02-01,"Sporting goods, hobby, book, music",0.5887
2002-03-01,"Sporting goods, hobby, book, music",0.596
2002-04-01,"Sporting goods, hobby, book, music",0.5996
2002-05-01,"Sporting goods, hobby, book, music",0.5978
2002-06-01,"Sporting goods, hobby, book, music",0.6006
2002-07-01,"Sporting goods, hobby, book, music",0.5988
2002-08-01,"Sporting goods, hobby, book, music",0.5976
2002-09-01,"Sporting goods, hobby, book, music",0.5954
2002-10-01,"Sporting goods, hobby, book, music",0.591
2002-11-01,"Sporting goods, hobby, book, music",0.5815
2002-12-01,"Sporting goods, hobby, book, music",0.5745
2003-01-01,"Sporting goods, hobby, book, music",0.5904
2003-02-01,"Sporting goods, hobby, book, music",0.5901
2003-03-01,"Sporting goods, hobby, book, music",0.5886
2003-04-01,"Sporting goods, hobby, book, music",0.5883
2003-05-01,"Sporting goods, hobby, book, music",0.5872
2003-06-01,"Sporting goods, hobby, book, music",0.5856
2003-07-01,"Sporting goods, hobby, book, music",0.5862
2003-08-01,"Sporting goods, hobby, book, music",0.5843
2003-09-01,"Sporting goods, hobby, book, music",0.5899
2003-10-01,"Sporting goods, hobby, book, music",0.5821
2003-11-01,"Sporting goods, hobby, book, music",0.5754
2003-12-01,"Sporting goods, hobby, book, music",0.5761
2004-01-01,"Sporting goods, hobby, book, music",0.5838
2004-02-01,"Sporting goods, hobby, book, music",0.5847
2004-03-01,"Sporting goods, hobby, book, music",0.5856
2004-04-01,"Sporting goods, hobby, book, music",0.5827
2004-05-01,"Sporting goods, hobby, book, music",0.5854
2004-06-01,"Sporting goods, hobby, book, music",0.5849
2004-07-01,"Sporting goods, hobby, book, music",0.5848
2004-08-01,"Sporting goods, hobby, book, music",0.5859
2004-09-01,"Sporting goods, hobby, book, music",0.5971
2004-10-01,"Sporting goods, hobby, book, music",0.5906
2004-11-01,"Sporting goods, hobby, book, music",0.5874
2004-12-01,"Sporting goods, hobby, book, music",0.5855
2005-01-01,"Sporting goods, hobby, book, music",0.5907
2005-02-01,"Sporting goods, hobby, book, music",0.5892
2005-03-01,"Sporting goods, hobby, book, music",0.5912
2005-04-01,"Sporting goods, hobby, book, music",0.5939
2005-05-01,"Sporting goods, hobby, book, music",0.5958
2005-06-01,"Sporting goods, hobby, book, music",0.5977
2005-07-01,"Sporting goods, hobby, book, music",0.6017
2005-08-01,"Sporting goods, hobby, book, music",0.602
2005-09-01,"Sporting goods, hobby, book, music",0.603
2005-10-01,"Sporting goods, hobby, book, music",0.6043
2005-11-01,"Sporting goods, hobby, book, music",0.6025
2005-12-01,"Sporting goods, hobby, book, music",0.6023
2006-01-01,"Sporting goods, hobby, book, music",0.6049
2006-02-01,"Sporting goods, hobby, book, music",0.6069
2006-03-01,"Sporting goods, hobby, book, music",0.6057
2006-04-01,"Sporting goods, hobby, book, music",0.6057
2006-05-01,"Sporting goods, hobby, book, music",0.6042
2006-06-01,"Sporting goods, hobby, book, music",0.6044
2006-07-01,"Sporting goods, hobby, book, music",0.6024
2006-08-01,"Sporting goods, hobby, book, music",0.6053
2006-09-01,"Sporting goods, hobby, book, music",0.6038
2006-10-01,"Sporting goods, hobby, book, music",0.6017
2006-11-01,"Sporting goods, hobby, book, music",0.612
2006-12-01,"Sporting goods, hobby, book, music",0.6113
2007-01-01,"Sporting goods, hobby, book, music",0.618
2007-02-01,"Sporting goods, hobby, book, music",0.6191
2007-03-01,"Sporting goods, hobby, book, music",0.6197
2007-04-01,"Sporting goods, hobby, book, music",0.6219
2007-05-01,"Sporting goods, hobby, book, music",0.6235
2007-06-01,"Sporting goods, hobby, book, music",0.622
2007-07-01,"Sporting goods, hobby, book, music",0.6252
2007-08-01,"Sporting goods, hobby, book, music",0.6197
2007-09-01,"Sporting goods, hobby, book, music",0.623
2007-10-01,"Sporting goods, hobby, book, music",0.6248
2007-11-01,"Sporting goods, hobby, book, music",0.6253
2007-12-01,"Sporting goods, hobby, book, music",0.625
2008-01-01,"Sporting goods, hobby, book, music",0.6343
2008-02-01,"Sporting goods, hobby, book, music",0.6294
2008-03-01,"Sporting goods, hobby, book, music",0.6239
2008-04-01,"Sporting goods, hobby, book, music",0.6155
2008-05-01,"Sporting goods, hobby, book, music",0.62
2008-06-01,"Sporting goods, hobby, book, music",0.6204
2008-07-01,"Sporting goods, hobby, book, music",0.6151
2008-08-01,"Sporting goods, hobby, book, music",0.6235
2008-09-01,"Sporting goods, hobby, book, music",0.6226
2008-10-01,"Sporting goods, hobby, book, music",0.6252
2008-11-01,"Sporting goods, hobby, book, music",0.6171
2008-12-01,"Sporting goods, hobby, book, music",0.6113
2009-01-01,"Sporting goods, hobby, book, music",0.6077
2009-02-01,"Sporting goods, hobby, book, music",0.5988
2009-03-01,"Sporting goods, hobby, book, music",0.5967
2009-04-01,"Sporting goods, hobby, book, music",0.5923
2009-05-01,"Sporting goods, hobby, book, music",0.5926
2009-06-01,"Sporting goods, hobby, book, music",0.5885
2009-07-01,"Sporting goods, hobby, book, music",0.5853
2009-08-01,"Sporting goods, hobby, book, music",0.5855
